Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0q2rsdNc3FiahPJjvzLQAG,"4iXaGootDLE50qY42LCdnK","Soap","Soap","Deem Spencer",2017-01-11,166775,34,spotify:user:predict0,2017-02-01T09:00:02Z,"indie r&b,nyc rap",0.455,0.488,10,-11.705,0,0.242,0.483,0.0582,0.109,0.15,149.924,4
1wQPxl2xjaG9cOBWdLtrnu,"4qGqEmSFE8wMZPEJvQpEUl","Breeze","Surfaces","Boliden",2017-01-20,274000,0,spotify:user:predict0,2017-02-01T09:00:02Z,"spanish experimental",0.574,0.456,2,-14.166,1,0.0883,0.844,0.731,0.0676,0.222,119.999,4
78WUGJgQotzvtMozcmoyZD,"3Sm07OEhAB3dSGc1FZRTHm","Come Back To Me","Easter","Sinah",2017-01-04,170162,0,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.626,0.448,0,-12.966,1,0.053,0.485,0.725,0.0963,0.311,114.948,4
3z52hU34ucxbKZbUthy6U0,"3W3aK0g7m33Zt2KXpD6Lvt","The World At Our Fingertips","The World At Our Fingertips","Burkini Beach",2017-01-13,216506,8,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.38,0.44,7,-9.732,0,0.0595,0.319,0.457,0.111,0.541,52.653,4
5guxIGBNpQyaV28Vv7bx4Z,"1ffDZMTt0bQ4zADeiJK6n8","Want","Putty","BOYTOY",2017-01-13,186211,9,spotify:user:predict0,2017-02-01T09:00:02Z,"modern power pop",0.539,0.748,11,-5.552,0,0.028,0.0354,0.677,0.145,0.334,137.889,4
4cnyR6hhXl3rT42FELNJRX,"50YmsB0lBuqNt7u3LU6JGX","Louis Sachar","Louis Sachar","Trophy Dad",2017-01-03,238000,3,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.655,0.556,6,-6.802,1,0.0309,0.0562,0.000103,0.131,0.308,120.065,3
6eNv0WZZujR0zPtzL4yL4r,"2Aa0uD2k7tIJTusLhp6zse","New to Me","New to Me","Peppermint B",2017-01-13,245723,1,spotify:user:predict0,2017-02-01T09:00:02Z,"danish alternative rock",0.486,0.688,4,-7.098,0,0.0368,0.0000652,0.00102,0.322,0.398,120.018,4
1F3xesbYLJSwyxLFOSPMR9,"457YpcXkt7bLgJLE95sdyB","(Don't) Talk To Strangers","(Don't) Talk To Strangers","Agent blå",2017-01-16,182000,0,spotify:user:predict0,2017-02-01T09:00:02Z,"gothenburg indie",0.0776,0.823,4,-4.944,1,0.0443,0.0113,0.00238,0.0878,0.377,180.297,4
11RSkvZ3YUt70fYs5Qza3f,"4rNRgop1svbEmwaYXACQrg","Austrian Amnesia","Dry Your Eyes - EP","Exit Someone",2017-01-20,220922,0,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.612,0.494,1,-9.352,0,0.0266,0.057,0.0229,0.213,0.574,86.409,4
1Apv5AFp7kIsRwKJYCCY2g,"6RnzEFYNyKinHv6r86yeBI","Good Places","Good Places","RUMTUM",2017-01-04,266526,31,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.512,0.795,5,-6.902,0,0.176,0.00564,0.363,0.178,0.34,190.048,4
0e11PhyijgPy3xubkxbC1O,"5f9h4gMACyMoDmZUWTtslP","Dexterity","Real & Legendary Dogs","World of Dog",2017-01-07,392000,2,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.602,0.402,4,-13.737,0,0.118,0.596,0.81,0.138,0.218,170.045,4
7J11sZDLEqw2hGSZ5T7cK2,"4x5GoZMnrLd66ejCAnYlwS","White Prints","White Prints","HYPERTEXT",2016-12-23,282450,0,spotify:user:predict0,2017-02-01T09:00:02Z,"bergen indie",0.553,0.728,5,-9.872,1,0.0472,0.234,0.878,0.117,0.432,165.051,4
0ejsfYtVt8FzNmsrV3JLyT,"4T5oYJeywfyP4neAyNxSwh","Yellowstone","M.I.L.D.","Zerolex",2016-12-16,223693,7,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.709,0.514,4,-11.055,0,0.0403,0.144,0.814,0.105,0.197,117.982,4
05tHaqZAgm72MSWCZhQP2y,"1sak6m3yxidnAUYmN37qE7","Run It","Run It","Cardo Antonnio",2016-12-09,140539,0,spotify:user:predict0,2017-02-01T09:00:02Z,"canadian hip hop",0.746,0.634,1,-7.533,1,0.0539,0.0905,0.0000326,0.0775,0.787,156.034,4
7xjBNEROzmQcdQHioLm2PX,"5EZQwu6L01o5KegGyqofxe","Take You To The Bronx","Take You To The Bronx","Bruckner",2017-01-13,184888,0,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.866,0.879,6,-5.543,0,0.135,0.203,0.000014,0.229,0.534,134.993,4
5kuleOxhWrwi6KbS51kwUF,"40vvuUNEaWVmCb4k3KboKK","Watch It Bounce","Watch It Bounce","Paper Planes",2016-12-09,314640,5,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.763,0.961,11,-5.532,1,0.0555,0.0148,0.792,0.353,0.469,125.024,4
5Fmcil2cQ9btw7UESB9FJN,"6EZO7Baz0SIFskWTO1GHqX","Sleepless - Original Mix","Scouse Afrika/Sleepless","Melé",2016-12-16,344578,5,spotify:user:predict0,2017-02-01T09:00:02Z,"future garage,uk house",0.808,0.982,2,-6.122,1,0.0563,0.000297,0.868,0.0667,0.651,123.955,4
6ofJqBUiWNZiPHVInTPLLX,"4DxUbV5Lpg5b8pKbawl2gt","Two Sides - Original Mix","Two Sides","Krink",2016-12-10,492218,1,spotify:user:predict0,2017-02-01T09:00:02Z,"elektropunk",0.796,0.666,2,-9.556,1,0.1,0.0133,0.904,0.105,0.658,121.978,4
6jRwCx8g0bpGH7J8P9Hqar,"7wduhj5WCAihFD8vugCZtZ","Botánica Aplicada","Botánica Aplicada","Pol Del Sur",2017-01-13,232785,0,spotify:user:predict0,2017-02-01T09:00:02Z,"chilean indie,electronica chilena,pop electronico",0.615,0.819,1,-5.226,1,0.0542,0.737,0.884,0.389,0.963,177.953,4
1c4S2Bi0jDE1ohlmbO5Q33,"2rIxFqgfnqsfLovL6Jyk4e","Aleae II","Aleae","Arandel",2017-01-18,345676,1,spotify:user:predict0,2017-02-01T09:00:02Z,"",0.504,0.608,2,-11.283,1,0.0406,0.0733,0.205,0.152,0.512,180.044,3
7tIJDktakabGoHjwTTa35W,"04xEkodoWyFji8icX911jM","Take Me","Take Me","Miso",2016-12-08,257647,56,spotify:user:predict0,2017-01-25T09:00:01Z,"korean electropop,korean r&b",0.756,0.426,1,-8.75,0,0.0745,0.504,0.0394,0.0884,0.355,135.96,4
5uZVkcelWTKoiQhXPw3q5n,"4NcMrSi3B8eUVy6e1Ni3wu,5bfqwcEcRrMhtY9smw3IeJ","Life (feat. Dave B)","Life (feat. Dave B)","Ivy Sole,Dave B.",2016-12-15,249468,25,spotify:user:predict0,2017-01-25T09:00:01Z,"alternative r&b,escape room,indie soul,north carolina hip hop,seattle hip hop,underground hip hop",0.768,0.465,1,-8.175,0,0.416,0.39,0,0.224,0.476,127.013,4
4J2AzqSz0uwgy0dPo6qdLC,"5CQENLppRk3bighLDPGrEa","Lilac","Lilac","Julius",2016-12-20,219428,0,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.335,0.284,9,-10.959,1,0.0296,0.755,0,0.249,0.267,138.805,4
21IplkQbpnxfgbsTc0aWwM,"41JVKMtlK9ecoACJu1xWca","I'm Good","I'm Good","Boy Willows",2016-12-12,241442,0,spotify:user:predict0,2017-01-25T09:00:01Z,"la indie",0.673,0.559,6,-10.362,0,0.0417,0.706,0.00206,0.0933,0.236,99.983,4
4VYdJeLKwiVvl4o6Ki3hMI,"4awgEb2pQYbDOC6OFuPy9x","Burn It Up","Burn It Up","HIGH HØØPS",2016-12-08,260324,24,spotify:user:predict0,2017-01-25T09:00:01Z,"nz pop",0.589,0.518,4,-10.199,0,0.0799,0.227,0.195,0.0669,0.611,115.987,4
7E5ALWI0SLninx2rdyEfPb,"3B6ECroeS4yEP8xKx5zyDD,2QDxkVri4UdjBHZhg8i9p8","Maybe Now","Maybe Now","BLYNE,Melisa Whiskey",2016-12-16,204631,17,spotify:user:predict0,2017-01-25T09:00:01Z,"new french touch",0.675,0.68,8,-4.081,1,0.0597,0.408,0.0000948,0.0927,0.369,140.006,4
7s3IgTYdfE9kIx6mjDYB5i,"17czkhzMafCpAx23KtVJb3,7zmqghli56G0HN7CJePsdb","Games","etcetc Yearbook: 2016","Palais,Luna May",2016-12-23,228275,1,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.618,0.552,0,-8.024,0,0.0954,0.0373,0.00942,0.438,0.176,114.944,4
4bARCpqZRZlaUnvsX39IPw,"4pw0ZfX3PzaBXQu1qL5G0p,7pUvDeRGoUPXDN5q3i8e1n,3FduEXHFSq8Hboekc8JMUR","021","021","Emir Hermono,A. Nayaka,Rayi Putra",2016-12-12,188059,12,spotify:user:predict0,2017-01-25T09:00:01Z,"indonesian hip hop,malay rap",0.788,0.841,5,-6.689,0,0.0765,0.293,0.00000209,0.133,0.707,134.036,4
7pneivRlTZTN4RsmDcCOiV,"0A60MqStB0zdrXvcBDSS2M,2hYnZrCGCcRQ21TYnZ3Eso","Off That","It's Yours","Ninetyfour,Jahmal Gittens",2016-12-02,206863,2,spotify:user:predict0,2017-01-25T09:00:01Z,"bc underground hip hop,canadian hip hop",0.66,0.804,2,-3.498,1,0.195,0.63,0,0.272,0.566,143.928,4
66TJthhb7bUVSru1HuIqYW,"33Z5B1ZtfwVV1zQDVnA2WR,5rDXcEIODl8TgGTgrntnjX,1qGA73vOmiGDs08cvGo6rV,7bpDJUH5hnffIYHID6h3Et,4Xl2MKJaW4IWozw7YaQ8Rq","IDK","IDK (feat. Rexx Life Raj, Ymtk, Caleborate & 1-O.A.K.)","Lil Dads,Rexx Life Raj,Ymtk,Caleborate,1-O.A.K.",2016-12-09,316913,17,spotify:user:predict0,2017-01-25T09:00:01Z,"alternative r&b,cali rap,pop rap,trap soul,underground hip hop,bay area indie,indie hip hop",0.771,0.795,7,-6.99,1,0.226,0.0636,0,0.124,0.585,119.1,4
0ZytmhLxxgXIppFb3eiPQm,"44drVL4jbdo6T6llD5cMgx","Gravity","Portrait in Two","McClenney",2017-01-13,229530,21,spotify:user:predict0,2017-01-25T09:00:01Z,"alternative r&b,chill r&b,indie r&b,indie soul,neo r&b",0.78,0.27,3,-11.649,0,0.0618,0.573,0.0000171,0.108,0.191,104.919,4
6AQsla5ILoiFSzMSOFYfwB,"1S7PwtEKL0mdNtfgGJtINy","i can't move","i can't move","autumn keys",2017-03-14,190919,0,spotify:user:predict0,2017-01-25T09:00:01Z,"future bass",0.694,0.223,9,-16.448,0,0.57,0.781,0.181,0.11,0.0387,106.319,3
5Iteq9DIuC2QAYyGBgOPNn,"0hy8mfXxfD8kQ6MRQkDVrn","One Day Stand","One Day Stand","itsnk",2017-12-20,237949,5,spotify:user:predict0,2017-01-25T09:00:01Z,"vietnamese hip hop",0.865,0.544,6,-10.933,0,0.0986,0.111,0.765,0.274,0.375,115.011,4
6cBXBiKZtiJh2lQUgwKFbo,"2zBwozgONxPvn5iOOwuO7g","How Was It?","Teardrop Party","High Sunn",2016-12-08,247760,18,spotify:user:predict0,2017-01-25T09:00:01Z,"indie garage rock",0.676,0.574,2,-10.555,1,0.0291,0.000861,0.33,0.294,0.106,120.061,4
2FrOQrhEemPZ78XqLX5Wpx,"0Ic21br4X3YoE8wZgwTK0f","Google Maps Holiday","Google Maps Holiday","s. lyre",2016-12-10,166808,19,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.689,0.332,9,-10.911,1,0.105,0.737,0.0000723,0.385,0.119,141.037,4
5w1L9zd5Zj5zE8PoxfT8O4,"1QetTIyj4TIXC92czWjOx1","Choqlate Boy","Choqlate Boy","Parallelephants",2016-12-13,280036,0,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.565,0.512,9,-13.464,0,0.0364,0.121,0.000165,0.0848,0.509,135.982,4
3pKsB0fRH767Nk0OoLrrE0,"3DCrGl4ku23zhBfnCpGQ2Z","Floating Opera","Floating Opera","Less Acrobats",2016-12-13,234935,2,spotify:user:predict0,2017-01-25T09:00:01Z,"israeli indie",0.572,0.7,5,-6.96,0,0.0562,0.0186,0.0365,0.328,0.435,97.025,4
4CBZPeVKegeX7dLAXPF6CD,"2oiYIcyuXbGsKC0PJUCrGp","All in All","All in All","Superjava",2016-12-12,221071,28,spotify:user:predict0,2017-01-25T09:00:01Z,"electro-pop francais",0.624,0.676,2,-6.896,0,0.0538,0.29,0.00000139,0.0811,0.32,118.011,4
0XUXpOCRUQoUWgi5Sw6lO0,"0ijwTeB5EP8oQDBGsd76yi","Alive","Alive","Vanessa McArthur",2016-12-13,291761,2,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.511,0.146,4,-17.011,0,0.0854,0.767,0,0.112,0.484,57.532,3
04xLMse5HVVE6N9ddQJ6xp,"1ttgvkpsfbOpA1aZYMKyri","Miss Mali","VoVo","ELLE MACHO",2016-12-09,212736,0,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.341,0.657,9,-5.714,1,0.0489,0.002,0.0002,0.0926,0.363,159.22,4
1L95YrKyailhOEzhQpSPlh,"6srUISKFp57KyZLOZiaRPe","Michigan","Michigan","Barrie",2016-12-07,226839,0,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.667,0.529,0,-9.13,1,0.024,0.729,0.31,0.138,0.435,95.992,4
4zP7snPmgUPr4T8TePpdXB,"2z2l9z2yioLWSoCECNIyEl","Never Learn","Never Learn","Helen",2016-12-08,231176,4,spotify:user:predict0,2017-01-25T09:00:01Z,"romanian indie",0.25,0.476,0,-9.542,0,0.0376,0.867,0.225,0.2,0.0393,135.768,4
0cv3KqRoy3iDZFmhr7OPNq,"6WJnpSVDynCWGrhJcSQIm6","Goodbyes","Goodbyes","Sophia Bel",2016-12-06,204558,15,spotify:user:predict0,2017-01-25T09:00:01Z,"quebec indie",0.618,0.515,2,-6.287,0,0.0506,0.0642,0.00014,0.105,0.273,127.218,3
1Q2cpwCQhg7dnZzEfP2weh,"0ge8ZPlUr61ThW1sWgfBtb","Let Me Pray","Let Me Pray","Kim",2016-12-14,262473,13,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.694,0.471,1,-7.73,1,0.117,0.229,0,0.0969,0.178,69.995,4
0YMScoXHw0g8KlhARR1Xxo,"7s6HRRxsH7hQNZQ9N4Vnnh,12Zk1DFhCbHY6v3xep2ZjI,2qGEnRrkASvF3bnz0Uvmhe,2WzDx0V3qX7J5JABFfqSR1","Apple (feat. 070 Shake, Ralphy River & Phi)","The 070 Project: Chapter 1","070,070 Shake,Ralphy River,Phi",2016-12-08,217103,12,spotify:user:predict0,2017-01-25T09:00:01Z,"vapor trap,alternative r&b,new jersey rap",0.639,0.726,10,-7.717,0,0.311,0.397,0,0.319,0.358,95.155,4
61S22AMzmOpsOG6QPoiVNC,"31bTunBSLxDrMLKnMSwNsE,61qMnYXa1GxSBoV3IiYKjZ,5wjziZJ2TQ7qD1Hkczm75d","I Got the Juice (feat. Yung Pinch & Twon)","I Got the Juice (feat. Yung Pinch & Twon) - Single","D Stoned,Yung Pinch,Twon",2016-12-03,299567,0,spotify:user:predict0,2017-01-25T09:00:01Z,"emo rap,melodic rap,oc rap,pop rap,rap,sad rap,trap,underground hip hop,vapor trap",0.879,0.399,10,-10.33,1,0.162,0.0931,0,0.104,0.498,121.003,4
5kDpgR1I2TbcP5l4qJqW8s,"5Y8L9HgY62q5lC04UZcFVY,5kpcydHzqxEsWJ1ijN8vWa","Wait for You","Wait for You","Karmadella,Connor Mac",2016-12-15,191250,9,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.689,0.775,8,-4.176,0,0.253,0.0894,0,0.149,0.606,82.995,4
5KhEkClcDVQbIVXqQ3LsVJ,"26GlfgmapZtbyjP88oIeTs,2JxhAwKLNNIh6meIakGq0c","Crushed","With You EP","Gangsigns,I$$A",2016-12-27,196500,4,spotify:user:predict0,2017-01-25T09:00:01Z,"jersey club,portland hip hop",0.504,0.947,9,-3.356,0,0.121,0.307,0.000238,0.539,0.745,133.838,4
0DxOlF5Ga3vPPJI1busD89,"6nEfMuiKEjxHK2MAhgOie7,3UjPnt2nRmw10N58bBeNOg","Next to Me","Next to Me","Southpaw Swade,Xavier Omär",2016-12-20,274351,24,spotify:user:predict0,2017-01-25T09:00:01Z,"alternative r&b,chill r&b,indie r&b,indie soul,r&b,trap soul",0.69,0.7,1,-8.137,0,0.202,0.121,0,0.29,0.6,108.044,4
1ANB9bAShva6a1lh3miUOk,"0kVNa1qBak8arcwcUeLu90","Paranoid","Dreamland","Sleepdealer",2016-12-16,102911,0,spotify:user:predict0,2017-01-25T09:00:01Z,"chillhop,lo-fi beats",0.822,0.369,7,-8.26,1,0.104,0.386,0.572,0.139,0.47,78.987,4
5xr6z3vBVV634JifZdUz1j,"3n4ebQFSYTHnOJFrZgoXqA","Dating Sim","Dating Sim","Shinamo Moki",2016-12-21,237784,13,spotify:user:predict0,2017-01-25T09:00:01Z,"uk experimental electronic",0.364,0.64,9,-9.668,1,0.112,0.562,0.106,0.102,0.168,134.113,4
0m7mqThEJ2N1WP9MdiNTYc,"4PvmdFyr3ltYHwIS7MMlpQ","Halo","Halo","Acea",2016-12-18,226000,3,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.435,0.386,9,-11.657,1,0.0419,0.243,0.78,0.0903,0.0379,108.031,4
4Z3vilZI6rdR33TBpTiGO1,"05YrP00agTrYezUyAsukKf","iigo","Joy, Ease, Lightness","Dan Kye",2016-12-09,272509,0,spotify:user:predict0,2017-01-25T09:00:01Z,"deep house,indie jazz,indie soul,uk contemporary jazz",0.872,0.729,6,-10.004,1,0.143,0.222,0.838,0.0684,0.887,120.662,4
3hv891SnyhvxkBpdSPAFs8,"1cTFPzuPsiYtINcLic2qCV","Jimini Dub","Joker Smoker","Dubamine",2016-12-16,243280,0,spotify:user:predict0,2017-01-25T09:00:01Z,"deep dubstep,dub reggae",0.822,0.714,6,-9.141,0,0.0475,0.0516,0.869,0.101,0.392,140.006,4
3M2JlZPrHe2nRfUabs94XX,"7K64vyGna9ILfEEWnLKFEV","Kalimba","Eastern System","Hector Plimmer",2016-12-09,190340,13,spotify:user:predict0,2017-01-25T09:00:01Z,"indie jazz",0.879,0.506,9,-10.607,0,0.206,0.921,0.726,0.0976,0.144,169.975,4
6HnZmzO0kwVNh5Dl3MyVJm,"4Jz3KxDyu27uenk83XOahe","Missing","The Pressure I Feel to Make Lots of Money and Share My Life with Everyone","Model 86",2016-12-21,226529,11,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.566,0.59,7,-8.964,1,0.122,0.393,0.793,0.372,0.222,80.476,4
5T06VjxhASUp9BmDDYchJq,"09ZsW4u8vHLj3AErQezjOy","Horticulture","Horticulture","Maxx Marshall",2016-12-09,240000,0,spotify:user:predict0,2017-01-25T09:00:01Z,"",0.526,0.0257,2,-23.332,1,0.0368,0.968,0.0458,0.0921,0.0769,145.991,3
0Te9yrBiyD7g7t6oWtZDsy,"2RZwbOwAWmNl3YRoSPmzm4","Course Vers La Mer","Tabu","Christine Ott",2016-12-16,234000,6,spotify:user:predict0,2017-01-25T09:00:01Z,"experimental classical",0.223,0.0234,2,-30.107,1,0.0399,0.99,0.959,0.0727,0.0401,133.662,4
18uUaJafQLEyjo2L9ivsf5,"0viGQ3jAizOu9tIRnYpvto","Glossolaliac","Glossolaliac","Mind Over Mirrors",2016-12-15,213680,0,spotify:user:predict0,2017-01-25T09:00:01Z,"abstractro",0.386,0.404,4,-8.781,1,0.0324,0.865,0.889,0.132,0.144,80.041,4
0X7iktHTTvyMfGaufN7qRI,"078yWg2B5y9LrSGUiyKRQi","Coming Up for Air","Moon Phase","Sinerider",2016-11-30,293114,21,spotify:user:predict0,2017-01-25T09:00:01Z,"modular synth",0.086,0.238,1,-22.346,1,0.0419,0.878,0.793,0.0894,0.032,82.712,4
6Db0eOerK7tHyqCSk5pzgU,"3UjPnt2nRmw10N58bBeNOg","Grown Woman","The Everlasting Wave","Xavier Omär",2016-10-14,193453,0,spotify:user:predict0,2016-12-21T09:00:02Z,"alternative r&b,chill r&b,indie r&b,indie soul,r&b,trap soul",0.395,0.668,6,-7.428,0,0.188,0.278,0.28,0.632,0.437,168.398,4
39rXkJODYf96r2GBjgOEgK,"1uaS3ZokV40ZrpzSRhx4Ol","Link","Eyes of Taiga","K. Forest",2016-11-09,203911,32,spotify:user:predict0,2016-12-21T09:00:02Z,"canadian contemporary r&b,canadian hip hop,pop r&b,trap soul",0.866,0.566,0,-6.549,1,0.0809,0.61,0.00000216,0.106,0.486,145.96,4
1NBOaLRarZeOgIMPEAvMge,"3UjPnt2nRmw10N58bBeNOg","Blind Man","The Everlasting Wave","Xavier Omär",2016-10-14,218373,0,spotify:user:predict0,2016-12-21T09:00:02Z,"alternative r&b,chill r&b,indie r&b,indie soul,r&b,trap soul",0.828,0.519,6,-9.117,1,0.0536,0.632,0,0.243,0.329,111.015,4
7KVD578XS9Pvai1ZsF01C0,"65lDioVoAjIBR4S1yYL8Bf","Driving a Car While Listening to Bill Burr's Podcast","These Semi Feelings, They Are Everywhere","dné",2016-11-18,183022,0,spotify:user:predict0,2016-12-21T09:00:02Z,"czech electronic",0.588,0.342,9,-10.267,1,0.0699,0.672,0.714,0.0675,0.0727,62.294,4
2D1zEnFLIqJRlKf74bcLzb,"2L8dsMgFCSOumasWQ4gvwZ,4Y6wyjvVZtxzzXILoDEulZ","It Ain't Love","It Ain't Love","Carneyval,Jackson Breit",2016-12-02,193000,0,spotify:user:predict0,2016-12-07T09:00:02Z,"la pop",0.735,0.577,1,-6.372,1,0.0546,0.289,0.00000114,0.0595,0.708,88.007,4
4iREYFpQOzLv4L6QQiKUIa,"0IQYejuVCnm3UznzGganwW","It Goes","Kid Trails Rising","Kid Trails",2016-11-17,180408,6,spotify:user:predict0,2016-12-07T09:00:02Z,"south carolina indie",0.64,0.413,7,-9.625,1,0.0283,0.707,0.822,0.135,0.467,106.991,3
5JNJpbsJjFfHhTueoQGiiT,"4EiQ7nB2HocY11jkvyriLY","See Me as I Am","See Me as I Am","Sasha & the Bear",2016-11-18,214871,4,spotify:user:predict0,2016-12-07T09:00:02Z,"",0.498,0.543,4,-8.149,0,0.0753,0.337,0.000818,0.0677,0.172,117.469,4
6Z3cp2EIj5i7xnXscgo4RV,"0QitJHI0ZwMa5F9TR6EYSl","Losing Myself","This_era","Sylo Nozra",2016-12-01,246400,0,spotify:user:predict0,2016-12-07T09:00:02Z,"alternative r&b,canadian contemporary r&b,chill r&b,indie r&b",0.702,0.344,0,-11.134,1,0.221,0.64,0.00000558,0.132,0.446,149.952,4
3upyRUgBO1Af7tiBztVHEW,"6lKqSayY7CQSohiIp3zgMA","Her","Her","BVRGER",2016-11-28,225230,0,spotify:user:predict0,2016-12-07T09:00:02Z,"",0.83,0.356,4,-10.954,1,0.054,0.472,0.0892,0.11,0.745,130.053,4
56hKMEHVXPb78P7ARo9UTp,"5bTaUOrBY8IWCwW12jCU5U","Polb","Selected Offal","Datassette",2016-11-21,264901,6,spotify:user:predict0,2016-12-07T09:00:02Z,"braindance",0.667,0.625,4,-13.394,0,0.0594,0.567,0.939,0.0719,0.923,164.01,4
4mEPr3T4HNnPeBMUKSSJxh,"5yumQW70M7N3EeWFWV7fUZ","Eenhoorn","Eenhoorn","Hush",2016-11-29,316056,0,spotify:user:predict0,2016-12-07T09:00:02Z,"future bass,gaming edm",0.633,0.835,4,-5.75,0,0.0504,0.0354,0.297,0.517,0.0773,142.09,4
1xlxrqp8TdKvMBvRVz5JYC,"7kzEfOaqiXkhhTh7qMPVLj","Throne","Throne - Single","ASADI",2016-11-30,235833,25,spotify:user:predict0,2016-12-07T09:00:02Z,"arab trap,persian alternative,persian electronic",0.583,0.544,2,-9.5,1,0.0364,0.0114,0.222,0.109,0.0674,128.01,3
1FCGtHYyctDozWwhueilbc,"1oWMTa07veeLLYEX2qW3yi","Whole Trunk","Whole Trunk","Eric Biddines",2016-11-21,215248,3,spotify:user:predict0,2016-12-07T09:00:02Z,"",0.833,0.814,7,-6.011,1,0.0683,0.133,0.0000284,0.0745,0.505,115.965,4
6VXu1jqgwC52qIO6XhVvV7,"3w3vmT2hRskRBwDZdjUlAp,2QvgmZ15WW0LOaObe2fLjR","Chasing Paper (feat. Coops)","Conversations","Jerome Thomas,Coops",2016-11-16,226548,12,spotify:user:predict0,2016-12-07T09:00:02Z,"alternative r&b,chill r&b,indie r&b,indie soul,neo r&b,uk contemporary r&b",0.454,0.588,10,-9.947,0,0.226,0.766,0.0000054,0.0963,0.539,173.949,4
0FVdwGnKuGVjrRcHHfwr6g,"5dLUUj5dr2Ao0VpWKVf6Cg,7JnjoIIVN62XQlVEytAts0","Don't Hit My Line (feat. Coop)","Don't Hit My Line (feat. Coop)","Ali Vegas,Coop",2016-11-14,200124,1,spotify:user:predict0,2016-12-07T09:00:02Z,"nyc rap,queens hip hop",0.865,0.603,1,-5.943,1,0.113,0.0225,0.0000485,0.0605,0.562,144.052,4
5DFRvslBRkr8UABn7XRd89,"0jAsgQcw1SQgsSkz8CczHh","Stevie Wonder","Hopefully Someday Soon","Thomson & Ismael",2016-12-02,207490,7,spotify:user:predict0,2016-12-07T09:00:02Z,"",0.718,0.602,2,-6.705,1,0.0882,0.0582,0,0.0998,0.116,130.951,4
0d8l2sXBPKA1VNc0fkV3KG,"7nJNuftnqwrFGFs3ZRRe0u,451QYarjabz09nL2SSufeV,0D6BtvIkN3P9GHTa8KR24t","Heat of the Moment","Heat of the Moment","MEMBA,Hoosh,EVAN GIIA",2016-11-28,209240,0,spotify:user:predict0,2016-12-07T09:00:02Z,"bass trap,electronic trap,future bass,indian edm,traprun,vapor twitch,sudanese pop,electropop,indie electropop,nyc pop",0.62,0.689,6,-6.584,1,0.185,0.0161,0.00000114,0.0485,0.386,165.83,4
37mbzaRKmr3kXO7a5vtxyW,"1hTrRNXiiQzA4BdMtbq6Hw","Without You","Without You","craves",2016-12-02,238588,0,spotify:user:predict0,2016-12-07T09:00:02Z,"",0.621,0.774,8,-5.681,0,0.0425,0.302,0.0185,0.0757,0.496,170.057,4
6kaJLEPI0Yi2Y5kZboznxa,"31QM5dBtewZL65p9hCnXKK,74dewNXT99KRJ0v9sfi7Bp","Fallen","Fallen","Naji,Howle",2016-12-02,230495,0,spotify:user:predict0,2016-12-07T09:00:02Z,"alternative r&b",0.383,0.427,5,-13.486,0,0.373,0.65,0.00000126,0.266,0.476,201.747,3
4FeKWvtkj56jeJwB6lg4Wt,"3p62jyGug7DQO6BjMgImT4","Charlotte Hill","Charlotte Hill","Cuesta Loeb",2016-11-18,311479,2,spotify:user:predict0,2016-12-07T09:00:02Z,"la indie",0.3,0.543,9,-7.006,1,0.0329,0.00112,0.244,0.372,0.114,173.936,3
7aCQEsRRyvR3PnYkHZCilH,"0vqILHF92UEDMJ5vjViLID","Bulletproof","Bulletproof","Me Not You",2016-11-30,179718,0,spotify:user:predict0,2016-12-07T09:00:02Z,"nyc pop",0.367,0.611,5,-4.126,1,0.0314,0.0111,0,0.0852,0.183,140.101,4
4EVngputFZS0rsXej3SRfT,"7ey9WAjB2KrhzdmzvXR4mR","Prayers","Prayers","Clans",2016-11-23,299626,0,spotify:user:predict0,2016-12-07T09:00:02Z,"",0.501,0.287,0,-12.842,1,0.032,0.787,0.0000337,0.11,0.0737,120.306,4
